,emdd,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index
23489,0.1581346543248218,5066.224771159699,0.0,1.0,0.0,4.0,1.0,2.0,545.0
23496,0.087019758321793,12902.585904511678,0.0,2.0,1.0,5.0,2.0,1.0,746.0
23503,0.2805144498073901,11375.395113937053,1.0,0.0,0.0,5.0,2.0,2.0,334.0
23505,0.1815743311127475,8255.359947044508,0.0,1.0,0.0,3.0,2.0,0.0,467.0
23513,0.5227525469597656,5019.435711128188,0.0,1.0,0.0,3.0,0.0,0.0,748.0
23525,0.385013299597618,12008.120607176132,1.0,0.0,0.0,2.0,2.0,0.0,593.0
23534,0.4895476887456221,8590.559571715508,1.0,0.0,0.0,0.0,1.0,1.0,681.0
23537,0.2700484581455893,10336.100878130092,0.0,1.0,0.0,5.0,1.0,2.0,605.0
23540,0.4213979658308827,11294.689043159236,1.0,2.0,0.0,2.0,0.0,1.0,292.0
23544,0.1100702338880305,7881.167648109471,0.0,2.0,0.0,1.0,0.0,1.0,883.0
23582,0.5878694045539918,9307.999864477131,1.0,1.0,0.0,3.0,0.0,0.0,542.0
23588,0.1718330441338079,9954.928625058214,1.0,1.0,0.0,5.0,2.0,1.0,284.0
23593,0.3433608955296318,5478.999041300134,0.0,2.0,0.0,3.0,2.0,0.0,934.0
23596,0.0114390437286526,7054.184287341306,1.0,1.0,0.0,1.0,0.0,0.0,6.0
23615,0.2650295380664789,12485.400788267763,0.0,2.0,0.0,1.0,2.0,1.0,820.0
23627,0.5411694297984043,12377.239460154662,1.0,1.0,0.0,3.0,2.0,0.0,366.0
23642,0.2361385250947821,7484.993730741129,1.0,0.0,0.0,3.0,2.0,1.0,731.0
23643,0.4147953400374349,7524.145849635173,1.0,2.0,0.0,4.0,0.0,1.0,442.0
23644,0.0079719058975547,7073.012359114358,0.0,1.0,0.0,4.0,2.0,1.0,527.0
23659,0.420521797890651,6696.489450546691,0.0,2.0,0.0,2.0,1.0,2.0,657.0
23661,0.0784391349361772,5668.22393104677,0.0,0.0,0.0,0.0,0.0,2.0,518.0
23669,0.438903691581255,5802.38521674282,0.0,1.0,0.0,1.0,1.0,0.0,832.0
23684,0.5519827258418228,8711.112955000583,1.0,2.0,0.0,5.0,0.0,0.0,138.0
23687,0.0065717598687822,6506.99120684707,1.0,0.0,0.0,3.0,0.0,2.0,627.0
23697,0.4337300250306938,4103.345952431996,1.0,2.0,0.0,3.0,0.0,2.0,604.0
23706,0.4191091765517074,6982.803170248744,0.0,0.0,0.0,5.0,1.0,1.0,267.0
23710,0.0154727166958438,9857.250381156646,1.0,0.0,0.0,5.0,1.0,0.0,166.0
23718,0.2394981021094842,4223.726414210422,0.0,0.0,0.0,5.0,0.0,0.0,107.0
23723,0.3448385302124041,7004.291255904949,0.0,0.0,0.0,5.0,2.0,1.0,304.0
23734,0.4118230102518789,12593.43775530151,0.0,0.0,0.0,0.0,0.0,0.0,40.0
23750,0.5910995281812973,7129.001008575207,0.0,2.0,0.0,4.0,2.0,1.0,999.0
23751,0.2885122927822932,6779.118857845915,0.0,1.0,0.0,2.0,2.0,2.0,671.0
23758,0.2837805919024499,13369.831106395412,1.0,2.0,0.0,0.0,2.0,2.0,605.0
23759,0.3048226764500089,8766.594527216712,1.0,0.0,0.0,0.0,1.0,0.0,73.0
23778,0.0753653032650977,12692.76959680154,0.0,2.0,0.0,1.0,2.0,0.0,830.0
23784,0.5723624993395675,10992.138962467408,1.0,1.0,0.0,1.0,0.0,1.0,903.0
23794,0.3035819282251094,8762.956345679637,1.0,0.0,0.0,4.0,1.0,1.0,580.0
23795,0.2298280719973375,7227.033540486182,0.0,2.0,0.0,2.0,1.0,1.0,809.0
23802,0.2758408039316867,13465.50072279198,0.0,2.0,0.0,2.0,2.0,1.0,246.0
23804,0.0367526625438995,7136.6038968099365,0.0,0.0,0.0,2.0,0.0,0.0,542.0
23807,0.2367402217219198,12557.553820770025,1.0,0.0,0.0,4.0,1.0,2.0,764.0
23808,0.116997235467044,7108.249678349304,0.0,0.0,0.0,0.0,1.0,0.0,305.0
23820,0.4069427073510752,8486.794986088109,1.0,1.0,0.0,1.0,0.0,1.0,832.0
23828,0.0139886522968177,8137.407683031317,0.0,2.0,0.0,1.0,2.0,2.0,189.0
23841,0.3343622622487924,13220.599676757309,0.0,0.0,0.0,4.0,0.0,2.0,764.0
23853,0.5039929238159274,4016.186810487438,1.0,2.0,0.0,0.0,2.0,1.0,256.0
23856,0.2330948156787213,6522.352165757177,0.0,0.0,0.0,1.0,0.0,2.0,75.0
23860,0.184874324646308,10502.941363934922,0.0,2.0,0.0,0.0,0.0,1.0,493.0
23877,0.2103755224093508,5542.63513102428,0.0,1.0,0.0,0.0,0.0,2.0,724.0
23882,0.5436395437471637,6683.996645064024,0.0,0.0,0.0,4.0,0.0,1.0,489.0
23885,0.3981307780618501,10908.902274228802,0.0,0.0,0.0,0.0,2.0,2.0,719.0
23890,0.0537316006049296,11325.466591021604,0.0,1.0,0.0,0.0,1.0,0.0,215.0
23892,0.3542368626534736,7007.8582537549655,0.0,0.0,0.0,2.0,2.0,2.0,71.0
23903,0.1556776589895357,6592.897875871634,1.0,1.0,1.0,1.0,2.0,2.0,984.0
23905,0.4074495709038228,12690.634278945656,1.0,1.0,0.0,1.0,0.0,1.0,225.0
23920,0.0666768045299091,5123.598265995688,0.0,2.0,0.0,1.0,2.0,2.0,627.0
23923,0.1456073937353278,7902.06063617029,0.0,0.0,0.0,2.0,1.0,0.0,122.0
23935,0.2744802555254989,6942.822345987324,0.0,2.0,0.0,4.0,2.0,1.0,950.0
23937,0.3911704650214435,4011.5528647522015,1.0,1.0,0.0,3.0,0.0,1.0,738.0
23943,0.3024134684413502,12623.231047451804,1.0,1.0,0.0,4.0,0.0,2.0,221.0
23971,0.0147490578143794,8587.885535886067,1.0,2.0,0.0,3.0,1.0,0.0,671.0
23984,0.5567463516493119,6746.681158921281,0.0,0.0,0.0,0.0,2.0,2.0,415.0
23992,0.2874425050384952,12127.09732031532,1.0,1.0,0.0,0.0,2.0,1.0,433.0
24003,0.2375520325752416,8581.159775321172,1.0,1.0,0.0,1.0,2.0,0.0,964.0
24017,0.0378800340983103,11189.56826781993,1.0,2.0,0.0,5.0,1.0,0.0,427.0
24018,0.3006566300917234,11472.537028880784,1.0,0.0,0.0,0.0,2.0,1.0,808.0
24019,0.0265735618513424,7348.371519647058,1.0,0.0,0.0,3.0,0.0,1.0,912.0
24020,0.1562812241569125,7726.231787534596,1.0,0.0,0.0,3.0,1.0,0.0,13.0
24029,0.2126518264582104,4944.237195305538,0.0,1.0,0.0,0.0,0.0,2.0,394.0
24034,0.1710221159555918,4653.767178156795,0.0,1.0,0.0,5.0,2.0,2.0,41.0
24040,0.0271011418390841,6434.519211391899,1.0,0.0,0.0,2.0,2.0,2.0,23.0
24043,0.3942812026907057,8984.559889407064,1.0,0.0,0.0,5.0,0.0,1.0,945.0
24050,0.0279883883544151,11332.509358868649,0.0,1.0,0.0,4.0,1.0,0.0,27.0
24055,0.5653679696631654,10512.678253156346,1.0,0.0,0.0,5.0,1.0,2.0,934.0
24057,0.0518684168996762,8584.586471162438,0.0,0.0,0.0,4.0,2.0,0.0,534.0
24059,0.1239391370550949,4441.423381643396,1.0,0.0,0.0,3.0,1.0,0.0,390.0
24060,0.208100561241931,8701.180001674249,1.0,2.0,0.0,1.0,1.0,1.0,623.0
24065,0.1210297511812043,10928.018136421657,1.0,2.0,0.0,5.0,2.0,0.0,182.0
24066,0.4693484325069279,10478.799469545827,0.0,0.0,0.0,3.0,1.0,0.0,408.0
24075,0.1720864238080511,12566.187715520418,0.0,2.0,0.0,3.0,0.0,1.0,635.0
24077,0.067816173141574,6025.986630593887,1.0,0.0,0.0,0.0,1.0,1.0,800.0
24084,0.0917913968814826,11687.838920434737,1.0,1.0,0.0,2.0,1.0,1.0,814.0
24086,0.0481007788964071,11171.577879884057,1.0,2.0,1.0,2.0,2.0,2.0,819.0
24096,0.323191447339293,10386.53966337349,1.0,2.0,0.0,2.0,0.0,0.0,920.0
24098,0.3685321657032073,4759.769140462876,1.0,2.0,0.0,4.0,2.0,0.0,538.0
24113,0.1595491338240858,10125.108797627618,1.0,0.0,0.0,4.0,2.0,2.0,726.0
24118,0.0972908106105103,4695.574772362434,1.0,1.0,0.0,5.0,0.0,0.0,537.0
24141,0.0875651762280662,5581.572029985663,1.0,0.0,1.0,4.0,1.0,1.0,927.0
24145,0.0078515415375055,7520.598885692655,1.0,1.0,0.0,5.0,2.0,1.0,787.0
24158,0.1182984727372106,10706.831555233592,1.0,1.0,0.0,3.0,1.0,0.0,176.0
24172,0.1851433814966787,9911.465254659048,0.0,1.0,0.0,4.0,1.0,2.0,361.0
24178,0.0455064693484452,4187.548539443355,0.0,0.0,0.0,3.0,0.0,2.0,913.0
24193,0.3336265876735535,13531.960033643993,1.0,2.0,0.0,3.0,0.0,1.0,711.0
24205,0.0328234048457951,6590.635613873001,1.0,2.0,0.0,0.0,1.0,0.0,682.0
24209,0.0191154152147312,7504.618226072234,0.0,1.0,0.0,4.0,2.0,1.0,203.0
24213,0.4163532868852513,11503.726510237875,1.0,2.0,0.0,1.0,0.0,1.0,20.0
24217,0.1570613671914834,10896.870366884596,0.0,2.0,0.0,1.0,2.0,0.0,428.0
24219,0.4746611718292243,13505.641931958851,0.0,0.0,0.0,2.0,2.0,2.0,559.0
24234,0.0307805323097182,11238.281675621778,0.0,2.0,0.0,5.0,0.0,1.0,729.0
24238,0.118397349931632,6257.063477902123,1.0,1.0,0.0,2.0,2.0,2.0,506.0
24243,0.3337377757562553,7036.540949933567,1.0,2.0,0.0,4.0,1.0,1.0,256.0
24254,0.0370097826570849,8661.260270878107,1.0,0.0,0.0,4.0,0.0,0.0,209.0
24257,0.5336174305435334,11947.060504866186,0.0,2.0,0.0,0.0,0.0,1.0,442.0
24259,0.0206897274321179,11328.595071907315,1.0,1.0,0.0,1.0,1.0,0.0,562.0
24261,0.1652351456932564,9407.721269743142,1.0,0.0,0.0,4.0,0.0,1.0,802.0
24266,0.3185814370728536,10952.097740112004,0.0,0.0,0.0,5.0,2.0,2.0,360.0
24267,0.2507923001688336,6880.121834854623,1.0,0.0,0.0,1.0,2.0,0.0,993.0
24278,0.3950811886264621,5042.054034150839,1.0,0.0,0.0,0.0,1.0,1.0,248.0
24282,0.0637377716033987,6992.321746392412,0.0,2.0,1.0,4.0,0.0,0.0,601.0
24300,0.3237342276906073,9221.160627388574,0.0,0.0,1.0,5.0,0.0,2.0,950.0
24306,0.1863002553477305,7174.693014810776,1.0,0.0,0.0,3.0,1.0,1.0,421.0
24315,0.0280929818096143,9501.010196038089,1.0,0.0,0.0,0.0,2.0,2.0,502.0
24317,0.4324679806789918,6005.409522256304,0.0,2.0,0.0,2.0,2.0,2.0,857.0
24318,0.5090941011137222,9228.04875401364,1.0,1.0,0.0,4.0,0.0,1.0,899.0
24321,0.0991326504797609,8853.221152536802,1.0,0.0,0.0,1.0,2.0,0.0,75.0
24331,0.0302289956829264,5073.649075344193,0.0,2.0,0.0,2.0,0.0,1.0,270.0
24335,0.1555161804326083,6543.8264346297165,1.0,1.0,0.0,1.0,2.0,1.0,164.0
24337,0.1499538677500967,11179.642767910227,1.0,1.0,0.0,4.0,2.0,0.0,194.0
24339,0.0693171027109145,10708.123203198726,0.0,2.0,1.0,4.0,2.0,2.0,950.0
24340,0.5241121854644035,5216.495862473585,1.0,0.0,0.0,1.0,0.0,2.0,777.0
24361,0.5577088226091103,4293.8019670299,1.0,0.0,0.0,5.0,2.0,0.0,38.0
24366,0.2605503212369759,8201.284881961328,0.0,0.0,0.0,2.0,2.0,0.0,594.0
24388,0.2043714069087579,6241.505794600363,1.0,1.0,0.0,3.0,1.0,2.0,541.0
24393,0.2893241529295401,13292.389068994573,1.0,0.0,0.0,3.0,0.0,1.0,903.0
24398,0.3051968772199087,4138.147844966731,0.0,1.0,0.0,3.0,0.0,2.0,589.0
24401,0.3090706545916411,7797.056670910084,1.0,0.0,0.0,2.0,2.0,1.0,300.0
24443,0.4210801950965249,9579.773201206892,1.0,2.0,0.0,2.0,1.0,2.0,887.0
24448,0.1765480570600204,9766.154871264134,0.0,0.0,0.0,0.0,2.0,1.0,606.0
24453,0.1112676176627461,11573.177796702905,1.0,0.0,0.0,4.0,0.0,2.0,934.0
24460,0.1849578578436794,4046.549043557555,0.0,0.0,0.0,4.0,0.0,2.0,626.0
24464,0.1096187274104736,12702.00207148846,0.0,0.0,0.0,5.0,0.0,1.0,62.0
24473,0.398564798115282,4390.919299278034,0.0,0.0,0.0,1.0,0.0,1.0,501.0
24487,0.014830620799307,4334.801853853042,0.0,1.0,0.0,2.0,2.0,2.0,485.0
24490,0.2908389329039905,7040.905001807187,0.0,2.0,0.0,1.0,2.0,0.0,530.0
24491,0.4875278998033631,6464.1096714451805,1.0,1.0,0.0,4.0,0.0,1.0,429.0
24493,0.1540768469222114,6491.993074873664,1.0,1.0,0.0,2.0,1.0,0.0,495.0
24497,0.3264473609816589,7926.29547722524,0.0,1.0,0.0,3.0,0.0,2.0,309.0
24498,0.0070284641610769,6321.224525707601,1.0,0.0,0.0,5.0,1.0,2.0,636.0
24500,0.0564957460473529,4772.79041403691,0.0,2.0,0.0,4.0,0.0,0.0,226.0
24509,0.5404626888946594,4610.377704268025,1.0,2.0,0.0,0.0,1.0,1.0,774.0
24513,0.4999715249966166,8920.565011918294,1.0,2.0,0.0,1.0,0.0,0.0,196.0
24520,0.0350548710448331,11098.540162934576,1.0,2.0,0.0,4.0,0.0,2.0,531.0
24524,0.3321471801759715,4568.155746725709,0.0,1.0,0.0,3.0,0.0,0.0,608.0
24529,0.001750462016453,8168.278999965177,0.0,2.0,0.0,2.0,1.0,0.0,401.0
24534,0.1979692669142365,9253.755611679617,1.0,1.0,0.0,4.0,2.0,2.0,797.0
24557,0.0016782465242037,13635.939601629325,1.0,0.0,0.0,1.0,2.0,2.0,522.0
24562,0.374485991891082,4878.404326652017,1.0,0.0,0.0,1.0,0.0,2.0,364.0
24568,0.0039624689095435,5043.265186377885,0.0,0.0,0.0,4.0,1.0,2.0,613.0
24583,0.0341426459426107,4792.529762377982,1.0,1.0,0.0,0.0,2.0,1.0,586.0
24589,0.2505316090997973,7286.706694194949,0.0,1.0,1.0,1.0,1.0,2.0,133.0
24595,0.0358103162246739,7282.320615460077,0.0,1.0,0.0,0.0,1.0,0.0,399.0
24605,0.082770983154701,12063.151591337308,1.0,1.0,0.0,0.0,1.0,0.0,876.0
24608,0.0905128868693331,6962.483567439232,1.0,1.0,0.0,3.0,1.0,1.0,474.0
24615,0.0433117533043823,12322.622369541512,0.0,2.0,0.0,1.0,2.0,0.0,761.0
24619,0.527245437607715,13636.91297706386,1.0,1.0,0.0,1.0,0.0,1.0,774.0
24629,0.285230574390214,10851.264214450435,0.0,1.0,0.0,3.0,1.0,1.0,9.0
24630,0.1100117677696799,11094.064137058513,0.0,0.0,0.0,5.0,2.0,2.0,116.0
24631,0.2856398143824594,12966.442404559884,0.0,1.0,0.0,5.0,2.0,1.0,103.0
24635,0.1160842739292988,4666.532579253185,1.0,2.0,0.0,1.0,2.0,2.0,104.0
24638,0.5228665233076922,10413.867689177254,0.0,2.0,0.0,5.0,2.0,1.0,540.0
24643,0.2796468920162616,4208.594401012942,1.0,0.0,0.0,2.0,1.0,0.0,431.0
24647,0.3066214827040147,7043.559601598462,1.0,2.0,0.0,1.0,1.0,1.0,582.0
24654,0.5794809940135097,5650.279558197434,1.0,2.0,0.0,4.0,0.0,0.0,57.0
24682,0.0347975755391256,6477.123709781903,0.0,0.0,0.0,2.0,2.0,0.0,785.0
24697,0.0864430533026254,10632.227141210968,0.0,0.0,0.0,2.0,1.0,1.0,218.0
24698,0.2901324668814736,4572.884509571551,0.0,2.0,0.0,1.0,0.0,0.0,419.0
24699,0.5648207066317973,7284.051033800655,1.0,1.0,0.0,1.0,2.0,0.0,475.0
24712,0.0136480925208417,7894.115829178009,0.0,2.0,0.0,1.0,2.0,0.0,345.0
24728,0.2991617397171247,6305.56410830362,0.0,0.0,0.0,4.0,0.0,1.0,872.0
24733,0.3016986935154898,7928.116666538071,1.0,0.0,0.0,4.0,0.0,0.0,876.0
24734,0.0032284381833861,8267.819708167064,1.0,2.0,0.0,4.0,1.0,2.0,889.0
24735,0.3247859732688574,6065.535125984019,1.0,1.0,0.0,4.0,0.0,2.0,975.0
24745,0.3204987666513764,12423.07287886413,0.0,0.0,0.0,3.0,2.0,0.0,645.0
24754,0.2297710031433134,10563.865549224807,0.0,1.0,0.0,0.0,1.0,2.0,251.0
24756,0.1210915417895826,11556.888208428012,1.0,2.0,0.0,3.0,0.0,2.0,443.0
24760,0.3323982830348976,9570.468885042312,1.0,1.0,0.0,4.0,0.0,1.0,962.0
24765,0.3787645843189626,6764.995976655693,1.0,0.0,0.0,4.0,2.0,2.0,953.0
24770,0.2045507177535681,6566.694479482132,1.0,1.0,0.0,1.0,1.0,0.0,583.0
24773,0.2029471295357846,13316.045558244265,1.0,1.0,0.0,5.0,2.0,2.0,428.0
24775,0.1186949845522068,6078.841700556662,0.0,1.0,0.0,5.0,0.0,1.0,957.0
24782,0.1553875191628837,5754.239504260932,1.0,1.0,0.0,3.0,2.0,0.0,219.0
24788,0.039192352733272,8408.137508265161,0.0,0.0,0.0,3.0,2.0,0.0,583.0
24802,0.1570184680745468,8390.965176378399,0.0,1.0,0.0,3.0,2.0,1.0,453.0
24804,0.051790168541706,5412.8261249802135,0.0,1.0,0.0,0.0,2.0,2.0,33.0
24806,0.3036363011513613,9722.018019106115,1.0,0.0,0.0,0.0,0.0,1.0,774.0
24810,0.0730026886104292,10270.301056583585,1.0,2.0,0.0,4.0,2.0,1.0,941.0
24812,0.1291132251953964,10144.914151453033,0.0,2.0,0.0,4.0,1.0,0.0,622.0
24818,0.5799633311288518,8665.725144477972,0.0,1.0,0.0,1.0,0.0,0.0,27.0
24820,0.2520300499722469,13053.56578735006,1.0,2.0,0.0,2.0,0.0,1.0,950.0
24824,0.2805910209460468,5921.151617168353,1.0,1.0,0.0,2.0,1.0,2.0,802.0
24828,0.3190315272641162,13286.530317340505,1.0,0.0,0.0,0.0,1.0,0.0,624.0
24838,0.046675132982723,4852.755016171372,1.0,2.0,0.0,1.0,0.0,2.0,284.0
24844,0.0943893402587679,8314.859470730355,0.0,1.0,0.0,5.0,2.0,1.0,697.0
24859,0.1005548668466925,13047.574808268162,1.0,1.0,1.0,1.0,1.0,2.0,309.0
24863,0.07406154858567,9573.161679136329,0.0,1.0,0.0,2.0,1.0,0.0,47.0
24871,0.4172970212402443,6066.5972229945455,0.0,0.0,0.0,2.0,2.0,0.0,331.0
24875,0.4004976097338449,6204.3782611113165,0.0,1.0,0.0,1.0,0.0,1.0,580.0
24880,0.4692620714252984,7832.920634842403,1.0,0.0,0.0,4.0,1.0,1.0,532.0
24884,0.1054626607321795,10844.725776012929,1.0,1.0,0.0,1.0,1.0,0.0,639.0
24886,0.0392471756748736,8132.577614058315,0.0,2.0,0.0,4.0,2.0,2.0,393.0
24893,0.3755895886695319,8276.093919153038,1.0,2.0,0.0,2.0,2.0,1.0,248.0
24896,0.5637451060910161,12838.943118830728,1.0,0.0,0.0,5.0,2.0,2.0,104.0
24898,0.0939980976378669,7271.7441978988445,1.0,2.0,0.0,4.0,2.0,1.0,342.0
24904,0.4010733523913484,6857.520406005204,0.0,2.0,1.0,3.0,1.0,2.0,927.0
24937,0.1451227238915646,6323.088704556179,0.0,2.0,1.0,5.0,2.0,0.0,56.0
24940,0.4474121086926182,9026.252293415942,1.0,2.0,0.0,0.0,0.0,1.0,613.0
24942,0.0849712615154926,6120.471341102106,0.0,0.0,0.0,3.0,2.0,0.0,721.0
24947,0.0196217434665404,8511.408958451146,1.0,2.0,0.0,2.0,2.0,2.0,84.0
24949,0.0804698776307491,7799.55945662193,0.0,2.0,0.0,0.0,2.0,1.0,282.0
24956,0.4242023411582096,13181.62402741868,1.0,2.0,0.0,2.0,1.0,2.0,481.0
24958,0.2383510595873398,5938.909868081695,0.0,1.0,0.0,4.0,0.0,1.0,698.0
24966,0.0410884378892629,9258.225145543884,0.0,1.0,0.0,5.0,0.0,0.0,718.0
24970,0.4740064035054509,7141.168178561902,1.0,2.0,1.0,4.0,0.0,2.0,724.0
24971,0.0085551664564231,8065.558187966197,0.0,0.0,0.0,4.0,1.0,2.0,164.0
24978,0.0076668682553124,10990.667579971809,0.0,1.0,0.0,4.0,0.0,1.0,704.0
24990,0.3878116922012922,7618.377319548175,1.0,0.0,0.0,2.0,0.0,1.0,170.0
24996,0.4451465732617794,7753.623297446847,0.0,0.0,0.0,1.0,2.0,0.0,612.0
24999,0.1985003772330136,7570.11858158746,0.0,2.0,0.0,4.0,1.0,1.0,468.0
25002,0.175461176733821,13480.355237440188,1.0,2.0,0.0,2.0,0.0,0.0,876.0
25008,0.5622035915386789,13191.010967826918,1.0,1.0,0.0,0.0,0.0,0.0,158.0
25010,0.4073415381457579,8113.489528031559,0.0,2.0,1.0,1.0,0.0,2.0,546.0
25019,0.2004947269454232,6584.821678907291,0.0,2.0,0.0,4.0,2.0,0.0,486.0
25020,0.3315414774030783,13507.633691915697,1.0,2.0,0.0,1.0,2.0,1.0,844.0
25022,0.2203474736671235,8290.755553632258,0.0,0.0,0.0,5.0,0.0,2.0,913.0
25036,0.2643150422311989,7351.065871836281,1.0,2.0,0.0,4.0,2.0,0.0,355.0
25042,0.034288776752097,7429.37586227797,1.0,2.0,0.0,0.0,0.0,2.0,863.0
25044,0.5629452995787815,9091.561012670543,1.0,0.0,0.0,3.0,0.0,0.0,787.0
25046,0.0760116950976782,6612.361622312322,0.0,1.0,1.0,2.0,2.0,2.0,823.0
25052,0.3814770119672368,6346.748580988664,0.0,2.0,0.0,0.0,0.0,0.0,23.0
25060,0.0766889610357969,7658.519315045578,0.0,2.0,0.0,4.0,0.0,1.0,940.0
25062,0.1935799788391458,4428.044807227391,1.0,1.0,0.0,5.0,1.0,0.0,797.0
25070,0.1792000730498243,6095.122203217305,1.0,2.0,0.0,5.0,0.0,0.0,834.0
25083,0.5411382230741337,4340.965979324072,0.0,0.0,0.0,5.0,2.0,2.0,739.0
25085,0.1086034297463772,8149.097133785451,0.0,0.0,0.0,4.0,0.0,1.0,922.0
25087,0.1232393431714064,11721.580651961289,0.0,1.0,0.0,5.0,0.0,0.0,209.0
25096,0.5678649996627916,6788.090769425244,0.0,1.0,0.0,0.0,1.0,0.0,694.0
25102,0.3043616856487158,8515.851635676321,1.0,1.0,0.0,2.0,1.0,2.0,596.0
25136,0.00494795524915,7703.747259454506,0.0,1.0,0.0,3.0,0.0,0.0,110.0
25144,0.3588448216846663,9000.97980862617,1.0,1.0,0.0,5.0,1.0,0.0,284.0
25151,0.3726865008542344,10176.259250716752,0.0,2.0,0.0,1.0,1.0,0.0,954.0
25155,0.2892687201704519,12798.171773012144,1.0,2.0,0.0,3.0,1.0,2.0,434.0
25163,0.187033765547085,12432.373845308157,0.0,0.0,0.0,0.0,1.0,0.0,967.0
25172,0.3109444192852266,11477.207733658834,0.0,2.0,0.0,5.0,2.0,2.0,953.0
25185,0.375689887237007,10957.431235214111,0.0,0.0,1.0,4.0,2.0,2.0,947.0
25187,0.1821849083642851,4082.746985280464,1.0,1.0,0.0,4.0,0.0,0.0,419.0
25199,0.348841855490445,5177.647918956274,1.0,2.0,0.0,1.0,1.0,1.0,836.0
25206,0.0112980966292047,5956.71080888126,0.0,1.0,0.0,1.0,0.0,1.0,64.0
25214,0.1877215362543872,13118.860361097042,0.0,2.0,0.0,2.0,1.0,1.0,665.0
25243,0.0046994951217708,4345.194669537045,1.0,2.0,0.0,0.0,0.0,2.0,201.0
25246,0.0172598774380776,10579.457697731015,1.0,1.0,0.0,1.0,1.0,0.0,296.0
25257,0.3496298356482658,8086.939945496265,0.0,2.0,0.0,5.0,2.0,2.0,985.0
25271,0.2008525881683046,13136.88942302168,1.0,0.0,1.0,0.0,1.0,1.0,475.0
25280,0.0299601021449621,12508.007170727888,1.0,0.0,0.0,5.0,2.0,1.0,604.0
25283,0.1531209584761447,7895.804219272888,1.0,2.0,0.0,1.0,0.0,1.0,573.0
25288,0.4966137996549348,9322.53861548888,0.0,2.0,0.0,2.0,1.0,0.0,353.0
25290,0.2615888195245946,5194.256052538824,0.0,1.0,0.0,2.0,0.0,0.0,297.0
25311,0.1641209170383177,9241.448847428715,0.0,0.0,0.0,0.0,1.0,0.0,624.0
25317,0.0562836556060919,7472.342755021806,1.0,0.0,0.0,3.0,0.0,0.0,447.0
25323,0.0952718689882944,6769.20068180513,0.0,0.0,1.0,3.0,0.0,0.0,80.0
25324,0.1218341859252722,9112.435664388451,0.0,2.0,0.0,2.0,1.0,0.0,25.0
25346,0.0782591690591558,6360.735281050031,0.0,1.0,0.0,5.0,0.0,1.0,540.0
25348,0.5316791415660033,11606.613715185733,1.0,0.0,0.0,4.0,2.0,1.0,632.0
25351,0.0598081520595467,7033.951912445653,1.0,0.0,0.0,2.0,1.0,0.0,785.0
25361,0.0494247301563273,4902.434837297783,0.0,0.0,0.0,3.0,2.0,1.0,322.0
25362,0.0899443148865227,8459.295984789558,1.0,1.0,1.0,2.0,0.0,1.0,131.0
25363,0.2953128057774643,5137.870509574579,0.0,2.0,0.0,1.0,2.0,2.0,950.0
25365,0.0101083360153701,10014.458117569073,0.0,0.0,1.0,3.0,2.0,2.0,927.0
25366,0.0173431714750937,5469.294933758171,0.0,1.0,0.0,1.0,2.0,0.0,901.0
25369,0.5121301646432413,5172.995620510938,0.0,2.0,0.0,5.0,2.0,1.0,681.0
25375,0.4818073302783588,5147.334477277123,0.0,1.0,0.0,2.0,2.0,1.0,414.0
25381,0.4220863711076942,6613.078287873479,1.0,0.0,0.0,0.0,1.0,2.0,499.0
25389,0.0651428579529288,4766.992832578968,0.0,2.0,1.0,2.0,2.0,1.0,190.0
25410,0.1124806604291302,5760.295984397175,1.0,2.0,1.0,3.0,2.0,1.0,978.0
25415,0.5945605882515401,5531.311563189031,0.0,2.0,0.0,3.0,0.0,0.0,325.0
25426,0.2574802178416453,11873.233854307751,0.0,0.0,0.0,4.0,2.0,0.0,180.0
25430,0.5687017275333087,6780.879436334783,0.0,2.0,0.0,5.0,1.0,1.0,487.0
25439,0.0586792588603512,4399.914939608364,1.0,2.0,0.0,5.0,0.0,2.0,2.0
25443,0.2223595853703721,4727.160650679438,0.0,2.0,0.0,3.0,0.0,2.0,597.0
25447,0.0619815504505601,4460.259169136994,1.0,1.0,0.0,2.0,2.0,0.0,902.0
25466,0.1575899294169352,5262.856182725873,1.0,1.0,0.0,4.0,1.0,1.0,707.0
25469,0.420102993158537,11938.612746647224,1.0,2.0,0.0,1.0,1.0,0.0,932.0
25474,0.3331670589259964,8435.324661412618,0.0,2.0,0.0,0.0,2.0,2.0,541.0
25476,0.1676627698296696,12010.15875247991,0.0,0.0,0.0,1.0,2.0,1.0,476.0
25504,0.2680405329540088,13379.451365373778,1.0,2.0,0.0,4.0,0.0,0.0,448.0
25506,0.298488894977485,12545.770331543446,0.0,1.0,0.0,1.0,2.0,2.0,180.0
25512,0.2586379660781325,10821.898903897263,1.0,2.0,0.0,2.0,0.0,2.0,372.0
25521,0.1461842138582584,6770.870689019696,0.0,1.0,0.0,5.0,2.0,2.0,136.0
25528,0.032690281273376,12913.199767733637,1.0,2.0,1.0,2.0,0.0,2.0,738.0
25534,0.1808771791473762,7160.509031437585,1.0,1.0,0.0,3.0,0.0,1.0,522.0
25535,0.1980621542532858,11256.7463866306,0.0,1.0,0.0,2.0,2.0,0.0,353.0
